name,region,year,income,population,lifeExpectancy
Lesotho,Sub-Saharan Africa,1997,1186.15,1982823.0,56.13
Lesotho,Sub-Saharan Africa,1998,1136.96,2007073.0,54.34
Lesotho,Sub-Saharan Africa,1999,1153.3,2025481.0,52.41
Lesotho,Sub-Saharan Africa,2000,1186.64,2037961.0,50.48
Lesotho,Sub-Saharan Africa,2001,1221.48,2044848.0,48.71
Lesotho,Sub-Saharan Africa,2002,1275.18,2046772.0,47.2
Lesotho,Sub-Saharan Africa,2003,1311.24,2044530.0,46.03
Lesotho,Sub-Saharan Africa,2004,1369.81,2039070.0,45.24
Lesotho,Sub-Saharan Africa,2005,1415.0,2031348.0,44.84
Lesotho,Sub-Saharan Africa,2006,1479.94,2022331.0,44.78
Lesotho,Sub-Saharan Africa,2007,1488.72,2012649.0,44.94
Lesotho,Sub-Saharan Africa,2008,1527.28,2002749.0,45.22
Liberia,Sub-Saharan Africa,1990,556.52,2116666.0,48.5
Liberia,Sub-Saharan Africa,1991,658.71,1816959.0,49.01
Liberia,Sub-Saharan Africa,1992,636.62,1912974.0,49.57
Liberia,Sub-Saharan Africa,1993,626.15,1989395.0,50.16
Liberia,Sub-Saharan Africa,1994,644.95,1973706.0,50.77
Liberia,Sub-Saharan Africa,1995,662.2,1974588.0,51.38
Liberia,Sub-Saharan Africa,1996,658.47,2024800.0,51.99
Liberia,Sub-Saharan Africa,1997,609.17,2200725.0,52.61
Liberia,Sub-Saharan Africa,1998,551.37,2455238.0,53.23
Liberia,Sub-Saharan Africa,1999,529.79,2597815.0,53.84
Liberia,Sub-Saharan Africa,2000,519.49,2693780.0,54.44
Liberia,Sub-Saharan Africa,2001,515.95,2758041.0,55.02
Liberia,Sub-Saharan Africa,2002,531.48,2814651.0,55.57
Liberia,Sub-Saharan Africa,2003,365.83,2809784.0,56.09
Liberia,Sub-Saharan Africa,2004,375.69,2807259.0,56.58
Liberia,Sub-Saharan Africa,2005,383.0,2900269.0,57.04
Liberia,Sub-Saharan Africa,2006,396.99,3042004.0,57.48
Liberia,Sub-Saharan Africa,2007,414.61,3193942.0,57.9
Liberia,Sub-Saharan Africa,2008,476.2,3332483.0,58.31
Madagascar,Sub-Saharan Africa,1990,1163.04,11522099.0,50.84
Madagascar,Sub-Saharan Africa,1991,1058.68,11860473.0,51.48
Madagascar,Sub-Saharan Africa,1992,1040.68,12210395.0,52.15
Madagascar,Sub-Saharan Africa,1993,1031.86,12573284.0,52.81
Madagascar,Sub-Saharan Africa,1994,1001.87,12949727.0,53.43
Madagascar,Sub-Saharan Africa,1995,989.14,13340359.0,54.01
Madagascar,Sub-Saharan Africa,1996,980.06,13745709.0,54.54
Madagascar,Sub-Saharan Africa,1997,986.3,14165114.0,55.05
Madagascar,Sub-Saharan Africa,1998,994.3,14598047.0,55.54
Madagascar,Sub-Saharan Africa,1999,1010.14,15045015.0,56.03
Madagascar,Sub-Saharan Africa,2000,1027.09,15506472.0,56.51
Madagascar,Sub-Saharan Africa,2001,1056.21,15982563.0,56.99
Madagascar,Sub-Saharan Africa,2002,894.64,16473477.0,57.48
Madagascar,Sub-Saharan Africa,2003,953.05,16979744.0,57.96
Madagascar,Sub-Saharan Africa,2004,973.59,17501871.0,58.45
Madagascar,Sub-Saharan Africa,2005,988.0,18040341.0,58.93
Madagascar,Sub-Saharan Africa,2006,1009.65,18595469.0,59.42
Madagascar,Sub-Saharan Africa,2007,1044.09,19167654.0,59.89
Madagascar,Sub-Saharan Africa,2008,1088.44,19757525.0,60.36
Malawi,Sub-Saharan Africa,1990,602.72,9286655.0,49.28
Malawi,Sub-Saharan Africa,1991,630.14,9655208.0,49.94
Malawi,Sub-Saharan Africa,1992,563.2,10014249.0,50.57
Malawi,Sub-Saharan Africa,1993,607.6,10182205.0,51.14
Malawi,Sub-Saharan Africa,1994,555.37,9992214.0,51.6
Malawi,Sub-Saharan Africa,1995,653.33,9912344.0,51.92
Malawi,Sub-Saharan Africa,1996,685.08,10143562.0,52.04
Malawi,Sub-Saharan Africa,1997,692.28,10419991.0,51.96
Malawi,Sub-Saharan Africa,1998,696.47,10697625.0,51.73
Malawi,Sub-Saharan Africa,1999,705.88,10977362.0,51.38
Malawi,Sub-Saharan Africa,2000,713.78,11258163.0,50.99
Malawi,Sub-Saharan Africa,2001,667.79,11539920.0,50.66
Malawi,Sub-Saharan Africa,2002,665.42,11824495.0,50.46
Malawi,Sub-Saharan Africa,2003,674.88,12113276.0,50.44
Malawi,Sub-Saharan Africa,2004,691.85,12407373.0,50.64
Malawi,Sub-Saharan Africa,2005,691.0,12707464.0,51.06
Malawi,Sub-Saharan Africa,2006,769.2,13013926.0,51.66
Malawi,Sub-Saharan Africa,2007,763.3,13327079.0,52.37
Malawi,Sub-Saharan Africa,2008,818.38,13647273.0,53.12
Mali,Sub-Saharan Africa,1990,716.23,8083816.0,42.99
Mali,Sub-Saharan Africa,1991,695.72,8247171.0,43.22
Mali,Sub-Saharan Africa,1992,739.01,8416215.0,43.46
Mali,Sub-Saharan Africa,1993,706.57,8591439.0,43.69
Mali,Sub-Saharan Africa,1994,709.85,8774902.0,43.93
Mali,Sub-Saharan Africa,1995,743.17,8967132.0,44.18
Mali,Sub-Saharan Africa,1996,757.76,9172631.0,44.45
Mali,Sub-Saharan Africa,1997,790.26,9384984.0,44.73
Mali,Sub-Saharan Africa,1998,809.92,9605719.0,45.02
Mali,Sub-Saharan Africa,1999,844.11,9834362.0,45.32
Mali,Sub-Saharan Africa,2000,854.73,10072267.0,45.64
Mali,Sub-Saharan Africa,2001,935.08,10321053.0,45.96
Mali,Sub-Saharan Africa,2002,951.41,10580176.0,46.3
Mali,Sub-Saharan Africa,2003,994.71,10848146.0,46.64
Mali,Sub-Saharan Africa,2004,993.12,11126144.0,47.0
Mali,Sub-Saharan Africa,2005,1027.0,11415261.0,47.35
Mali,Sub-Saharan Africa,2006,1065.32,11716829.0,47.72
Mali,Sub-Saharan Africa,2007,1084.97,12031795.0,48.09
Mali,Sub-Saharan Africa,2008,1112.71,12360306.0,48.46
Mauritania,Sub-Saharan Africa,1990,1393.46,1984449.0,55.66
Mauritania,Sub-Saharan Africa,1991,1389.87,2041306.0,55.8
Mauritania,Sub-Saharan Africa,1992,1361.37,2119465.0,55.93
Mauritania,Sub-Saharan Africa,1993,1380.38,2205240.0,56.04
Mauritania,Sub-Saharan Africa,1994,1396.88,2279436.0,56.15
Mauritania,Sub-Saharan Africa,1995,1422.19,2341749.0,56.25
Mauritania,Sub-Saharan Africa,1996,1470.89,2388865.0,56.33
Mauritania,Sub-Saharan Africa,1997,1483.14,2444741.0,56.4
Mauritania,Sub-Saharan Africa,1998,1495.14,2515309.0,56.45
Mauritania,Sub-Saharan Africa,1999,1510.81,2590516.0,56.48
Mauritania,Sub-Saharan Africa,2000,1540.84,2667859.0,56.5
Mauritania,Sub-Saharan Africa,2001,1561.91,2747312.0,56.49
Mauritania,Sub-Saharan Africa,2002,1579.02,2828858.0,56.47
Mauritania,Sub-Saharan Africa,2003,1619.47,2912584.0,56.44
Mauritania,Sub-Saharan Africa,2004,1654.89,2998563.0,56.42
Mauritania,Sub-Saharan Africa,2005,1691.0,3086859.0,56.42
Mauritania,Sub-Saharan Africa,2006,1840.36,3177388.0,56.47
Mauritania,Sub-Saharan Africa,2007,1815.61,3270065.0,56.57
Mauritania,Sub-Saharan Africa,2008,1838.06,3364940.0,56.75
Mauritius,Sub-Saharan Africa,1990,5547.92,1073507.0,69.24
Mauritius,Sub-Saharan Africa,1991,5841.66,1084777.0,69.41
Mauritius,Sub-Saharan Africa,1992,6058.25,1096202.0,69.57
Mauritius,Sub-Saharan Africa,1993,6398.27,1107490.0,69.74
Mauritius,Sub-Saharan Africa,1994,6617.21,1117988.0,69.93
Mauritius,Sub-Saharan Africa,1995,6783.9,1128608.0,70.14
Mauritius,Sub-Saharan Africa,1996,7068.83,1139491.0,70.36
Mauritius,Sub-Saharan Africa,1997,7425.71,1149818.0,70.6
Mauritius,Sub-Saharan Africa,1998,7804.35,1159654.0,70.85
Mauritius,Sub-Saharan Africa,1999,8149.82,1169325.0,71.09
Mauritius,Sub-Saharan Africa,2000,8290.95,1179368.0,71.32
Mauritius,Sub-Saharan Africa,2001,8801.58,1189825.0,71.52
Mauritius,Sub-Saharan Africa,2002,9021.82,1200206.0,71.7
Mauritius,Sub-Saharan Africa,2003,9564.7,1210447.0,71.85
Mauritius,Sub-Saharan Africa,2004,9931.83,1220481.0,71.96
Mauritius,Sub-Saharan Africa,2005,10155.0,1230602.0,72.04
Mauritius,Sub-Saharan Africa,2006,10469.25,1240827.0,72.08
Mauritius,Sub-Saharan Africa,2007,10967.13,1250882.0,72.1
Mauritius,Sub-Saharan Africa,2008,11330.3,1260781.0,72.1
Mayotte,Sub-Saharan Africa,2005,9617.82,193633.0,75.42
Mozambique,Sub-Saharan Africa,1990,443.24,12655732.0,43.41
Mozambique,Sub-Saharan Africa,1991,455.44,12920197.0,43.77
Mozambique,Sub-Saharan Africa,1992,410.9,13160731.0,44.22
Mozambique,Sub-Saharan Africa,1993,430.19,13664085.0,44.74
Mozambique,Sub-Saharan Africa,1994,428.72,14740072.0,45.31
Mozambique,Sub-Saharan Africa,1995,419.87,15697711.0,45.89
Mozambique,Sub-Saharan Africa,1996,435.93,16192388.0,46.42
Mozambique,Sub-Saharan Africa,1997,472.35,16603334.0,46.88
Mozambique,Sub-Saharan Africa,1998,519.32,17003681.0,47.25
Mozambique,Sub-Saharan Africa,1999,545.8,17392597.0,47.5
Mozambique,Sub-Saharan Africa,2000,542.81,17768457.0,47.65
Mozambique,Sub-Saharan Africa,2001,601.17,18129398.0,47.7
Mozambique,Sub-Saharan Africa,2002,633.62,18473780.0,47.69
Mozambique,Sub-Saharan Africa,2003,671.77,18800908.0,47.67
Mozambique,Sub-Saharan Africa,2004,710.42,19111633.0,47.65
Mozambique,Sub-Saharan Africa,2005,743.0,19406703.0,47.66
Mozambique,Sub-Saharan Africa,2006,774.48,19686505.0,47.71
Mozambique,Sub-Saharan Africa,2007,814.58,19951656.0,47.8
Mozambique,Sub-Saharan Africa,2008,852.43,20203186.0,47.94
Namibia,Sub-Saharan Africa,1990,3472.4,1471314.0,62.19
Namibia,Sub-Saharan Africa,1991,3568.87,1513139.0,62.56
Namibia,Sub-Saharan Africa,1992,3804.54,1554253.0,62.84
Namibia,Sub-Saharan Africa,1993,3626.94,1597752.0,63.01
Namibia,Sub-Saharan Africa,1994,3768.68,1642093.0,63.03
Namibia,Sub-Saharan Africa,1995,3823.11,1686700.0,62.85
Namibia,Sub-Saharan Africa,1996,3836.63,1731210.0,62.4
Namibia,Sub-Saharan Africa,1997,3899.52,1774766.0,61.7
Namibia,Sub-Saharan Africa,1998,3939.06,1816763.0,60.79
Namibia,Sub-Saharan Africa,1999,3989.97,1858172.0,59.77
Namibia,Sub-Saharan Africa,2000,4022.88,1905659.0,58.78
Namibia,Sub-Saharan Africa,2001,4023.14,1947326.0,58.01
Namibia,Sub-Saharan Africa,2002,4072.32,1972153.0,57.58
Namibia,Sub-Saharan Africa,2003,4169.68,1993482.0,57.55
Namibia,Sub-Saharan Africa,2004,4399.55,2014026.0,57.92
Namibia,Sub-Saharan Africa,2005,4547.0,2030692.0,58.61
Namibia,Sub-Saharan Africa,2006,4783.15,2044147.0,59.49
Namibia,Sub-Saharan Africa,2007,4956.93,2055080.0,60.39
Namibia,Sub-Saharan Africa,2008,5029.66,2063927.0,61.15
Niger,Sub-Saharan Africa,1990,640.6,7945137.0,41.62
Niger,Sub-Saharan Africa,1991,638.96,8164668.0,41.95
Niger,Sub-Saharan Africa,1992,581.18,8392818.0,42.29
Niger,Sub-Saharan Africa,1993,573.05,8631131.0,42.67
Niger,Sub-Saharan Africa,1994,579.26,8880037.0,43.08
Niger,Sub-Saharan Africa,1995,577.48,9139044.0,43.52
Niger,Sub-Saharan Africa,1996,580.29,9404073.0,44.01
Niger,Sub-Saharan Africa,1997,580.31,9666252.0,44.55
Niger,Sub-Saharan Africa,1998,623.34,9935490.0,45.14
Niger,Sub-Saharan Africa,1999,602.36,10220540.0,45.76
Niger,Sub-Saharan Africa,2000,577.19,10516111.0,46.41
Niger,Sub-Saharan Africa,2001,600.62,10823004.0,47.08
Niger,Sub-Saharan Africa,2002,601.07,11140655.0,47.75
Niger,Sub-Saharan Africa,2003,610.12,11469579.0,48.41
Niger,Sub-Saharan Africa,2004,587.8,11810183.0,49.05
Niger,Sub-Saharan Africa,2005,613.0,12162856.0,49.67
Niger,Sub-Saharan Africa,2006,629.09,12525094.0,50.26
Niger,Sub-Saharan Africa,2007,631.21,12894865.0,50.84
Niger,Sub-Saharan Africa,2008,669.12,13272679.0,51.4
Nigeria,Sub-Saharan Africa,1990,1571.11,88510354.0,44.55
Nigeria,Sub-Saharan Africa,1991,1621.23,90920655.0,44.51
Nigeria,Sub-Saharan Africa,1992,1619.85,93364244.0,44.5
Nigeria,Sub-Saharan Africa,1993,1612.47,95855030.0,44.53
Nigeria,Sub-Saharan Africa,1994,1561.22,98388477.0,44.59
Nigeria,Sub-Saharan Africa,1995,1561.31,100960105.0,44.7
Nigeria,Sub-Saharan Africa,1996,1619.42,103567064.0,44.86
Nigeria,Sub-Saharan Africa,1997,1624.94,106207839.0,45.07
Nigeria,Sub-Saharan Africa,1998,1613.59,108880275.0,45.32
Nigeria,Sub-Saharan Africa,1999,1590.3,111580397.0,45.6
Nigeria,Sub-Saharan Africa,2000,1619.12,114306700.0,45.9
Nigeria,Sub-Saharan Africa,2001,1629.84,117074880.0,46.2
Nigeria,Sub-Saharan Africa,2002,1615.29,119901274.0,46.5
Nigeria,Sub-Saharan Africa,2003,1746.05,122790463.0,46.77
Nigeria,Sub-Saharan Africa,2004,1807.34,125744458.0,47.03
Nigeria,Sub-Saharan Africa,2005,1892.0,128765768.0,47.27
Nigeria,Sub-Saharan Africa,2006,1955.68,131859731.0,47.49
Nigeria,Sub-Saharan Africa,2007,2036.03,135031164.0,47.71
Nigeria,Sub-Saharan Africa,2008,2100.11,138283240.0,47.93
Reunion,Sub-Saharan Africa,1990,5980.27,597308.0,72.9
Reunion,Sub-Saharan Africa,1991,6225.76,609686.0,73.26
Reunion,Sub-Saharan Africa,1992,6101.26,622191.0,73.58
Reunion,Sub-Saharan Africa,1993,5980.36,634769.0,73.86
Reunion,Sub-Saharan Africa,1994,5863.97,647368.0,74.11
Reunion,Sub-Saharan Africa,1995,5752.28,659938.0,74.33
Reunion,Sub-Saharan Africa,1996,5939.19,672433.0,74.53
Reunion,Sub-Saharan Africa,1997,6071.94,684810.0,74.71
Reunion,Sub-Saharan Africa,1998,6037.73,697035.0,74.89
Reunion,Sub-Saharan Africa,1999,6058.56,709083.0,75.08
Reunion,Sub-Saharan Africa,2000,6084.03,720934.0,75.27
Reunion,Sub-Saharan Africa,2001,6112.28,732570.0,75.46
Reunion,Sub-Saharan Africa,2002,6316.17,743981.0,75.64
Reunion,Sub-Saharan Africa,2003,6529.84,755171.0,75.81
Reunion,Sub-Saharan Africa,2004,6796.21,766153.0,75.97
Reunion,Sub-Saharan Africa,2005,7077.24,776948.0,76.12
Reunion,Sub-Saharan Africa,2006,7375.61,787584.0,76.26
Reunion,Sub-Saharan Africa,2007,7670.12,798094.0,76.39
Rwanda,Sub-Saharan Africa,1990,760.74,6923738.0,48.53
Rwanda,Sub-Saharan Africa,1991,708.92,7110348.0,48.76
Rwanda,Sub-Saharan Africa,1992,737.07,7290203.0,48.99
Rwanda,Sub-Saharan Africa,1993,660.82,7456502.0,26.39
Rwanda,Sub-Saharan Africa,1994,382.44,6417511.0,27.09
Rwanda,Sub-Saharan Africa,1997,589.94,7212583.0,35.33
Rwanda,Sub-Saharan Africa,1998,643.74,7197680.0,38.41
Rwanda,Sub-Saharan Africa,1999,677.54,7358932.0,41.04
Rwanda,Sub-Saharan Africa,2000,704.04,7507056.0,43.1
Rwanda,Sub-Saharan Africa,2001,734.98,7673062.0,44.6
Rwanda,Sub-Saharan Africa,2002,785.65,7852401.0,45.77
Rwanda,Sub-Saharan Africa,2003,774.07,8042082.0,46.77
Rwanda,Sub-Saharan Africa,2004,785.77,8238673.0,47.65
Rwanda,Sub-Saharan Africa,2005,813.0,8440820.0,48.42
Rwanda,Sub-Saharan Africa,2006,866.95,8648248.0,49.11
Rwanda,Sub-Saharan Africa,2007,895.97,8860588.0,49.71
Rwanda,Sub-Saharan Africa,2008,975.75,9077425.0,50.23
Sao Tome and Principe,Sub-Saharan Africa,1990,1497.0,119453.0,62.3
Sao Tome and Principe,Sub-Saharan Africa,1991,1458.63,122596.0,62.48
Sao Tome and Principe,Sub-Saharan Africa,1992,1428.78,125911.0,62.64
Sao Tome and Principe,Sub-Saharan Africa,1993,1406.6,129428.0,62.78
Sao Tome and Principe,Sub-Saharan Africa,1994,1399.62,133152.0,62.91
Sao Tome and Principe,Sub-Saharan Africa,1995,1382.99,137090.0,63.02
Sao Tome and Principe,Sub-Saharan Africa,1996,1365.18,141246.0,63.14
Sao Tome and Principe,Sub-Saharan Africa,1997,1339.08,145608.0,63.27
Sao Tome and Principe,Sub-Saharan Africa,1998,1327.1,150169.0,63.42
Sao Tome and Principe,Sub-Saharan Africa,1999,1321.09,154929.0,63.59
Sao Tome and Principe,Sub-Saharan Africa,2000,1320.58,159883.0,63.78
Sao Tome and Principe,Sub-Saharan Africa,2001,1331.58,165034.0,63.99
Sao Tome and Principe,Sub-Saharan Africa,2002,1353.09,170372.0,64.21
Sao Tome and Principe,Sub-Saharan Africa,2003,1396.44,175883.0,64.45
Sao Tome and Principe,Sub-Saharan Africa,2004,1435.8,181565.0,64.69
Sao Tome and Principe,Sub-Saharan Africa,2005,1460.0,187410.0,64.92
Sao Tome and Principe,Sub-Saharan Africa,2006,1532.32,193413.0,65.16
Sao Tome and Principe,Sub-Saharan Africa,2007,1598.38,199579.0,65.4
Sao Tome and Principe,Sub-Saharan Africa,2008,1664.3,205901.0,65.63
Senegal,Sub-Saharan Africa,1990,1423.27,7844199.0,52.02
Senegal,Sub-Saharan Africa,1991,1376.72,8076976.0,52.31
Senegal,Sub-Saharan Africa,1992,1367.9,8307920.0,52.56
Senegal,Sub-Saharan Africa,1993,1301.36,8540599.0,52.79
Senegal,Sub-Saharan Africa,1994,1302.8,8778563.0,52.99
Senegal,Sub-Saharan Africa,1995,1333.03,9025562.0,53.19
Senegal,Sub-Saharan Africa,1996,1362.47,9280615.0,53.37
Senegal,Sub-Saharan Africa,1997,1392.37,9535314.0,53.54
Senegal,Sub-Saharan Africa,1998,1432.95,9794164.0,53.72
Senegal,Sub-Saharan Africa,1999,1466.61,10057259.0,53.89
Senegal,Sub-Saharan Africa,2000,1511.49,10324150.0,54.07
Senegal,Sub-Saharan Africa,2001,1542.03,10595275.0,54.24
Senegal,Sub-Saharan Africa,2002,1519.64,10870037.0,54.41
Senegal,Sub-Saharan Africa,2003,1579.91,11147063.0,54.57
Senegal,Sub-Saharan Africa,2004,1630.75,11426026.0,54.74
Senegal,Sub-Saharan Africa,2005,1676.0,11706498.0,54.92
Senegal,Sub-Saharan Africa,2006,1676.66,11987121.0,55.12
Senegal,Sub-Saharan Africa,2007,1715.54,12267493.0,55.35
Senegal,Sub-Saharan Africa,2008,1714.35,12548243.0,55.62
Sierra Leone,Sub-Saharan Africa,1990,1297.16,4220883.0,39.98
Sierra Leone,Sub-Saharan Africa,1991,1162.26,4333951.0,39.35
Sierra Leone,Sub-Saharan Africa,1992,1068.7,4260884.0,38.8
Sierra Leone,Sub-Saharan Africa,1993,1081.64,4214121.0,38.4
Sierra Leone,Sub-Saharan Africa,1994,1094.22,4311456.0,38.19
Sierra Leone,Sub-Saharan Africa,1995,969.0,4381750.0,38.23
Sierra Leone,Sub-Saharan Africa,1996,719.36,4438506.0,38.54
Sierra Leone,Sub-Saharan Africa,1997,574.65,4578212.0,39.12
Sierra Leone,Sub-Saharan Africa,1998,558.42,4672778.0,39.9
Sierra Leone,Sub-Saharan Africa,1999,510.42,4698964.0,40.84
Sierra Leone,Sub-Saharan Africa,2000,517.67,4808817.0,41.88
Sierra Leone,Sub-Saharan Africa,2001,578.72,5080682.0,42.95
Sierra Leone,Sub-Saharan Africa,2002,699.49,5359092.0,43.98
Sierra Leone,Sub-Saharan Africa,2003,723.63,5564299.0,44.92
Sierra Leone,Sub-Saharan Africa,2004,753.56,5732171.0,45.72
Sierra Leone,Sub-Saharan Africa,2005,790.0,5867426.0,46.37
Sierra Leone,Sub-Saharan Africa,2006,826.04,6005250.0,46.87
Sierra Leone,Sub-Saharan Africa,2007,856.97,6144562.0,47.28
Sierra Leone,Sub-Saharan Africa,2008,881.48,6286617.0,47.63
Somalia,Sub-Saharan Africa,1990,1106.43,6675067.0,44.51
Somalia,Sub-Saharan Africa,1991,1030.38,6448104.0,44.12
Somalia,Sub-Saharan Africa,1992,926.96,6099799.0,43.89
Somalia,Sub-Saharan Africa,1993,933.06,6059950.0,43.91
Somalia,Sub-Saharan Africa,1994,942.53,6177841.0,44.19
Somalia,Sub-Saharan Africa,1995,952.5,6291143.0,44.72
Somalia,Sub-Saharan Africa,1996,956.1,6460865.0,45.45
Somalia,Sub-Saharan Africa,1997,930.6,6633514.0,46.26
Somalia,Sub-Saharan Africa,1998,902.11,6843022.0,47.05
Somalia,Sub-Saharan Africa,1999,891.91,7043751.0,47.77
Somalia,Sub-Saharan Africa,2000,881.51,7253137.0,48.37
Somalia,Sub-Saharan Africa,2001,868.92,7488773.0,48.81
Somalia,Sub-Saharan Africa,2002,882.08,7753310.0,49.13
Somalia,Sub-Saharan Africa,2003,895.72,8025190.0,49.34
Somalia,Sub-Saharan Africa,2004,914.04,8304601.0,49.47
Somalia,Sub-Saharan Africa,2005,932.96,8591629.0,49.54
Somalia,Sub-Saharan Africa,2006,935.96,8863338.0,49.61
Somalia,Sub-Saharan Africa,2007,939.53,9118773.0,49.7
Somalia,Sub-Saharan Africa,2008,943.04,9379907.0,49.86
South Africa,Sub-Saharan Africa,1990,7786.88,38391094.0,61.38
South Africa,Sub-Saharan Africa,1991,7545.41,39183648.0,61.47
South Africa,Sub-Saharan Africa,1992,7225.07,39964159.0,61.43
South Africa,Sub-Saharan Africa,1993,7160.0,40639384.0,61.25
South Africa,Sub-Saharan Africa,1994,7236.9,41211897.0,60.94
South Africa,Sub-Saharan Africa,1995,7304.2,41779149.0,60.45
South Africa,Sub-Saharan Africa,1996,7454.42,42311979.0,59.78
South Africa,Sub-Saharan Africa,1997,7479.19,42835005.0,58.93
South Africa,Sub-Saharan Africa,1998,7339.96,43334603.0,57.95
South Africa,Sub-Saharan Africa,1999,7333.69,43745636.0,56.87
South Africa,Sub-Saharan Africa,2000,7454.45,44066197.0,55.77
South Africa,Sub-Saharan Africa,2001,7520.72,44296012.0,54.7
South Africa,Sub-Saharan Africa,2002,7710.95,44433622.0,53.72
South Africa,Sub-Saharan Africa,2003,7863.74,44481901.0,52.9
South Africa,Sub-Saharan Africa,2004,8154.74,44448470.0,52.25
South Africa,Sub-Saharan Africa,2005,8477.0,44344136.0,51.8
South Africa,Sub-Saharan Africa,2006,8857.05,44187637.0,51.57
South Africa,Sub-Saharan Africa,2007,9253.18,43997828.0,51.5
South Africa,Sub-Saharan Africa,2008,9428.79,43786115.0,51.56
Sudan,Sub-Saharan Africa,1990,1405.31,26627366.0,52.55
Sudan,Sub-Saharan Africa,1991,1458.84,27445775.0,52.92
Sudan,Sub-Saharan Africa,1992,1492.2,28227588.0,53.3
Sudan,Sub-Saharan Africa,1993,1495.0,28963634.0,53.69
Sudan,Sub-Saharan Africa,1994,1483.56,29771011.0,54.07
Sudan,Sub-Saharan Africa,1995,1488.27,30567288.0,54.44
Sudan,Sub-Saharan Africa,1996,1524.29,31307337.0,54.8
Sudan,Sub-Saharan Africa,1997,1632.21,32160729.0,55.14
Sudan,Sub-Saharan Africa,1998,1680.62,33108466.0,55.46
Sudan,Sub-Saharan Africa,1999,1758.2,34085246.0,55.77
Sudan,Sub-Saharan Africa,2000,1874.02,35079814.0,56.06
Sudan,Sub-Saharan Africa,2001,1933.19,36080373.0,56.32
Sudan,Sub-Saharan Africa,2002,1993.4,37090298.0,56.57
Sudan,Sub-Saharan Africa,2003,2077.55,38114160.0,56.81
Sudan,Sub-Saharan Africa,2004,2125.87,39148162.0,57.05
Sudan,Sub-Saharan Africa,2005,2249.0,40187486.0,57.3
Sudan,Sub-Saharan Africa,2006,2439.47,41236378.0,57.56
Sudan,Sub-Saharan Africa,2007,2619.28,42292929.0,57.85
Sudan,Sub-Saharan Africa,2008,2727.56,43354411.0,58.16
Swaziland,Sub-Saharan Africa,1990,3722.55,884616.0,60.53
Swaziland,Sub-Saharan Africa,1991,3646.2,925717.0,60.76
Swaziland,Sub-Saharan Africa,1992,3553.02,962344.0,60.77
Swaziland,Sub-Saharan Africa,1993,3561.05,991859.0,60.55
Swaziland,Sub-Saharan Africa,1994,3660.89,997652.0,60.06
Swaziland,Sub-Saharan Africa,1995,3771.59,1004849.0,59.25
Swaziland,Sub-Saharan Africa,1996,3821.06,1030651.0,58.05
Swaziland,Sub-Saharan Africa,1997,3876.77,1054486.0,56.52
Swaziland,Sub-Saharan Africa,1998,3920.39,1075900.0,54.71
Swaziland,Sub-Saharan Africa,1999,3989.51,1094429.0,52.74
Swaziland,Sub-Saharan Africa,2000,4021.22,1109750.0,50.75
Swaziland,Sub-Saharan Africa,2001,4046.53,1121699.0,48.91
Swaziland,Sub-Saharan Africa,2002,4128.12,1130269.0,47.33
Swaziland,Sub-Saharan Africa,2003,4206.8,1135657.0,46.13
Swaziland,Sub-Saharan Africa,2004,4286.16,1138171.0,45.34
Swaziland,Sub-Saharan Africa,2005,4384.0,1138227.0,44.99
Swaziland,Sub-Saharan Africa,2006,4494.11,1136334.0,45.03
Swaziland,Sub-Saharan Africa,2007,4632.83,1133066.0,45.34
Swaziland,Sub-Saharan Africa,2008,4726.06,1128814.0,45.8
Tanzania,Sub-Saharan Africa,1990,850.81,25137888.0,50.87
Tanzania,Sub-Saharan Africa,1991,844.63,25853394.0,50.65
Tanzania,Sub-Saharan Africa,1992,825.68,26605473.0,50.41
Tanzania,Sub-Saharan Africa,1993,808.59,27493980.0,50.2
Tanzania,Sub-Saharan Africa,1994,790.9,28556908.0,50.02
Tanzania,Sub-Saharan Africa,1995,794.02,29470379.0,49.92
Tanzania,Sub-Saharan Africa,1996,813.6,30055334.0,49.9
Tanzania,Sub-Saharan Africa,1997,789.19,30686889.0,49.97
Tanzania,Sub-Saharan Africa,1998,798.12,31467507.0,50.13
Tanzania,Sub-Saharan Africa,1999,806.1,32245532.0,50.38
Tanzania,Sub-Saharan Africa,2000,826.23,33065142.0,50.74
Tanzania,Sub-Saharan Africa,2001,857.59,33831342.0,51.19
Tanzania,Sub-Saharan Africa,2002,899.07,34593779.0,51.73
Tanzania,Sub-Saharan Africa,2003,929.86,35354845.0,52.33
Tanzania,Sub-Saharan Africa,2004,972.48,36070799.0,52.97
Tanzania,Sub-Saharan Africa,2005,1018.0,36766356.0,53.65
Tanzania,Sub-Saharan Africa,2006,1066.68,37445392.0,54.34
Tanzania,Sub-Saharan Africa,2007,1120.51,38139640.0,55.03
Tanzania,Sub-Saharan Africa,2008,1180.24,38858276.0,55.7
Togo,Sub-Saharan Africa,1990,1160.13,3504813.0,57.72
Togo,Sub-Saharan Africa,1991,1113.67,3625489.0,57.9
Togo,Sub-Saharan Africa,1992,1034.3,3747553.0,58.08
Togo,Sub-Saharan Africa,1993,869.67,3726013.0,58.28
Togo,Sub-Saharan Africa,1994,1014.99,3750370.0,58.49
Togo,Sub-Saharan Africa,1995,1026.07,3965576.0,58.71
Togo,Sub-Saharan Africa,1996,1073.78,4157932.0,58.93
